,y
37724,0
21824,0
13943,0
8033,0
37643,1
12862,0
21094,0
14183,0
31238,0
11530,0
1039,0
34329,0
34669,0
24426,0
1853,0
36963,0
26824,0
17351,0
4424,0
22658,0
22452,1
4189,0
29446,0
38049,0
22048,0
30777,0
29290,0
23036,0
23235,1
30234,1
15766,0
29032,0
5271,0
38963,0
2774,0
24642,0
26842,0
3563,0
4136,0
10269,0
22195,0
30746,0
11245,0
34760,0
30547,0
26597,0
33768,0
5058,0
7966,0
32124,0
6024,0
26145,0
9191,0
15833,0
30949,0
9579,0
18188,0
10638,0
28349,0
35529,0
3890,0
25063,0
1895,0
12510,0
21735,0
4065,0
14468,0
10352,0
38968,0
38427,1
40137,1
13730,0
13380,0
8376,0
22026,0
36430,0
25051,0
2452,0
15236,0
37044,0
20464,0
12251,0
8783,0
27567,0
19171,0
28520,1
28974,0
24215,0
2778,0
1138,0
10031,0
20624,0
37031,1
36849,1
10103,0
36791,0
21449,0
24082,0
37250,1
17028,0
19378,1
24934,0
21782,0
28636,0
3691,0
3386,0
22595,0
23205,0
3755,0
17658,0
32201,1
34798,0
26540,0
24537,0
25584,0
36282,0
8414,0
15494,0
37641,0
25227,0
8222,0
8907,0
25704,0
35004,0
6501,0
27323,0
39849,1
41174,1
21021,0
20737,0
2324,0
7609,0
21858,0
16204,0
3976,0
31302,0
10884,0
22844,0
2092,0
18992,0
27088,0
26159,0
19806,0
9722,0
14653,0
7178,0
36546,0
20059,0
32888,0
37471,0
15160,0
16801,0
8499,0
23017,0
28150,0
38435,0
39946,0
33780,1
21071,0
21014,0
17144,0
5822,0
37249,1
31215,0
31158,0
30979,0
11777,0
37068,1
11,0
19325,0
9093,0
37354,0
14461,0
20181,0
18419,0
26031,0
11160,0
38760,1
30048,1
28391,0
33120,0
2184,0
25183,0
37214,1
4179,0
31382,0
21230,0
15724,0
25555,0
31152,0
25199,0
9061,0
11381,0
35527,0
16165,1
32170,0
28315,1
11149,0
32963,0
3232,0
902,0
35820,0
10867,0
19388,0
27430,1
22181,0
11178,0
4286,0
26297,0
4781,0
14854,0
30360,1
10905,0
24551,0
11057,0
30709,0
33914,0
1575,0
15380,0
20366,0
22939,0
10330,0
34072,0
28405,0
16993,0
39875,1
14888,1
30664,0
17519,0
17585,0
21920,0
27677,0
29147,0
16024,0
28388,0
26679,0
22253,0
29058,0
3578,0
40848,0
19464,0
15289,0
32259,0
24134,0
1230,0
10677,0
5329,1
24853,0
40045,0
22628,0
31273,1
35017,1
17611,0
13820,1
25763,0
7363,0
31272,0
497,0
36951,1
36223,0
13875,0
24427,0
23949,0
38133,0
7933,1
34373,0
39379,1
37668,0
12021,0
16838,0
22830,0
40640,0
16279,0
590,0
1842,0
2125,0
12725,0
32781,0
25835,0
29677,0
21242,0
13215,0
36293,0
18464,0
15154,0
21714,0
8643,1
7644,0
19986,0
20393,0
34121,0
34512,0
24627,0
27054,1
12314,0
33673,0
3584,0
3530,0
23262,0
32823,0
15836,0
40309,1
6075,0
10775,0
9463,0
29068,1
33297,0
11540,0
37902,0
27921,1
33849,0
30528,0
7795,0
8350,1
12917,0
38203,0
29499,0
8697,0
8380,0
18263,1
23086,0
21011,1
36288,0
25035,0
38992,0
13481,0
5698,0
14781,0
20817,0
26263,0
8988,0
33595,0
23950,0
20018,0
28778,0
39962,1
28168,1
32481,0
14240,0
26612,0
29758,0
32729,0
19450,0
18072,0
10409,0
30456,0
36690,0
15336,0
16314,0
3420,0
15238,0
32219,0
30955,0
6276,0
6799,0
13105,0
9845,0
7704,0
14825,0
20828,0
12780,0
31243,0
9613,0
26551,0
31818,0
8802,0
488,0
17547,0
10955,0
26142,0
16787,0
5872,0
15229,0
40444,0
34101,0
18107,0
40286,1
6000,0
2868,0
9754,0
16462,0
26549,0
32871,0
16372,0
11254,0
31023,0
4397,0
6430,0
27828,0
9166,0
32912,0
17994,0
37826,0
18567,0
26991,0
31072,1
13082,0
11570,0
17707,0
1164,0
12623,0
40477,0
4000,0
36522,0
30551,0
15355,0
245,0
27961,0
19176,1
22639,0
21249,0
26154,0
35751,0
29011,0
6861,0
8229,0
5351,0
8366,0
5649,0
29909,0
8599,1
31839,0
35144,0
27435,0
15144,0
26051,0
11084,0
19162,0
6318,0
16725,0
24206,0
35645,0
20996,0
33855,0
3175,0
31406,0
25200,0
24817,0
18408,0
1556,0
23144,0
17431,0
1905,0
38833,0
26103,0
9202,0
9299,0
38748,1
28050,0
35215,0
28318,0
15432,0
19187,0
15678,0
666,0
9192,0
18916,0
32367,0
36912,0
15706,0
16812,0
340,0
41166,1
1530,0
31161,0
3486,0
20955,0
26616,0
6667,0
17988,0
37747,0
2906,0
35578,0
27127,0
34651,0
23202,0
34812,0
12802,0
32335,0
11902,0
25995,0
6111,0
1920,0
8813,0
38240,1
8961,0
2842,0
29490,0
13091,0
7022,0
2459,0
18864,0
26559,0
6894,0
31259,0
18307,0
11791,0
25793,0
19769,0
26238,0
13154,0
22037,0
26823,0
3041,0
12783,0
14142,0
11521,0
12685,0
13391,0
7596,0
6429,0
1391,0
26282,0
28749,0
32463,0
37445,0
29165,0
6065,0
36820,1
725,0
1069,0
10135,0
39817,0
34715,0
28865,0
17502,0
28249,0
21931,1
30578,0
40353,0
31749,0
3376,0
29773,0
15975,0
2356,0
13322,0
12473,0
32063,0
6437,0
10481,0
27684,0
4704,0
11061,0
12837,0
25800,0
12036,0
20965,0
29093,0
10785,0
12102,0
11430,0
6036,0
29586,0
32543,0
38728,1
6977,0
33319,0
33478,0
38884,1
5168,0
16113,0
7922,0
40893,0
11589,0
16396,0
31633,0
29525,0
41120,0
20531,0
32837,0
1492,0
19576,0
11696,0
9651,0
41008,0
37379,0
23859,0
36020,0
40831,0
21083,0
4916,0
6875,0
17704,0
19347,0
34252,0
11474,0
39796,1
32995,0
27007,0
38028,0
18394,1
27232,0
3588,0
12579,0
6424,0
6308,0
23516,0
36152,1
10138,0
10798,0
783,0
26105,0
36489,0
8652,0
40247,1
16410,0
19471,0
33936,0
36486,1
13787,0
16991,0
8814,0
25402,0
4268,1
15360,0
29134,0
14849,1
36412,1
14505,0
15940,0
35673,0
24891,0
24912,0
40135,1
19465,0
30450,1
1650,0
32457,0
1695,0
1121,0
6275,0
13814,0
32410,0
29395,0
24112,0
31717,0
21526,0
4925,0
29460,0
26646,0
33695,1
29101,0
6697,0
696,0
14778,0
40191,1
6852,0
19227,0
10646,0
39836,0
30005,1
7500,0
39417,0
865,0
2155,0
18093,0
16891,0
33429,0
5971,0
9484,0
15669,0
14350,0
12625,0
40528,0
24733,0
37863,1
3018,0
29868,0
21453,0
17706,0
26955,0
34389,1
22061,0
29400,0
25968,0
34724,0
32923,0
31189,0
2100,0
27467,0
34933,0
25502,0
6566,0
12507,0
13053,0
10374,0
30225,0
31236,0
4427,0
31634,0
4122,0
1781,0
3638,0
32175,0
4024,0
13195,0
38819,1
8409,0
23987,0
27128,0
17495,0
3378,0
26560,0
41176,0
35168,0
26049,0
9863,0
36468,1
31474,0
7036,0
21231,0
16316,0
116,0
13428,0
28728,0
25700,0
36633,0
29122,0
26096,0
5108,0
7634,0
18200,0
25896,0
34781,0
29646,0
16296,0
8570,0
35646,0
6371,0
36256,1
40815,0
34161,0
18503,0
6687,0
34528,0
14024,0
5258,0
20385,0
13866,0
30418,1
11058,0
39924,0
24749,0
39495,1
21548,1
27692,0
20557,0
6647,0
20664,1
23567,0
27859,0
18428,0
15389,0
7954,0
13816,0
33531,0
16350,0
15457,0
2962,0
19286,0
36128,0
9284,0
459,0
4098,0
17203,0
35627,0
3839,0
7905,0
16424,0
37336,0
9882,0
16509,0
21099,0
41086,0
35457,0
4683,0
39603,1
3547,0
32947,0
3171,0
34862,0
35337,1
16506,0
12421,0
19724,0
26807,0
22159,0
21152,0
13259,0
13657,0
31550,0
8250,0
30392,0
18682,0
5460,0
16377,0
11875,0
37264,0
35287,0
14910,0
10199,0
19611,0
14141,0
4377,0
22679,0
3525,0
1336,0
19485,0
34636,0
13324,0
9265,0
38292,0
26427,0
27451,0
19518,1
39906,1
22948,0
23807,0
20705,1
29193,0
10383,0
7870,0
17450,0
4198,0
36947,0
9217,0
19791,0
33455,0
10395,0
3711,0
19319,0
39136,0
455,0
28197,0
21524,0
3431,0
24054,0
27138,0
36658,0
24848,0
34426,0
26586,0
7208,0
37280,1
40122,0
14175,0
24657,0
16781,0
26997,0
10145,0
29299,0
13727,1
5089,0
38155,1
21516,0
20911,1
10627,0
230,0
5070,0
3408,0
24878,0
21022,0
11620,0
32642,0
30644,1
33234,0
33305,0
38497,0
8717,0
15478,1
26667,0
27475,0
21999,0
12606,0
2413,0
8955,0
3516,0
15460,0
16369,0
17320,0
39542,1
17244,1
13109,0
39343,0
10498,0
37897,0
14140,0
41096,0
10526,0
40015,1
32032,1
27836,1
34707,0
20549,1
39575,1
23173,0
1423,0
40082,0
896,0
34468,0
13101,0
34248,0
39242,0
24466,0
30570,0
28875,0
7865,0
1206,0
16383,0
21882,1
7250,0
16146,0
24288,0
34665,0
40271,0
31035,0
33950,0
2960,0
6319,0
18060,0
13150,0
39201,0
32586,0
1421,0
17201,0
20813,0
24723,1
13551,1
20862,0
3064,0
40889,1
17156,0
1301,0
34037,0
2045,0
6663,0
22721,0
1625,0
38060,1
25720,0
18125,0
17359,1
27355,0
19392,0
24938,1
20866,0
34174,0
25617,0
679,0
26410,0
9319,0
5149,0
9164,0
39647,0
30177,1
5905,0
9820,0
39631,1
7959,0
28972,0
620,0
38369,0
19152,1
22309,0
2526,0
27047,1
35362,0
18618,0
16719,0
23417,0
8119,0
26442,0
38879,0
29822,0
1673,0
502,0
16893,0
25079,0
7797,0
31213,0
25471,0
11568,0
7612,0
20308,1
473,0
3845,0
17276,0
16763,0
25170,0
17796,0
17026,0
15340,0
299,0
37659,0
32862,1
14805,1
7620,1
32502,0
13149,0
20885,0
8238,0
39807,0
36616,1
12033,0
16094,0
30734,1
12588,0
4064,0
11210,0
29123,0
30891,0
5772,0
18707,0
2023,0
10982,0
30553,0
10954,0
14498,0
7791,0
24852,0
38274,1
10795,0
12746,0
22372,0
33842,0
40879,0
3498,0
12013,0
4530,0
34559,0
24265,0
13817,0
19444,0
39563,0
30084,0
858,0
8520,0
8002,0
5262,0
30017,1
29405,0
23651,0
24956,0
40933,1
12301,0
33316,0
10108,0
9149,1
24101,1
13639,0
36826,0
17843,0
939,0
1611,0
39887,0
3613,0
40886,0
14467,0
27210,0
13508,0
20408,0
31584,0
4576,0
26584,0
16103,0
14149,0
4340,0
34683,0
5313,0
15115,0
25420,1
24470,0
34717,0
24732,0
33741,0
6136,0
1417,0
4432,0
37924,0
28717,0
4696,0
34830,0
30755,0
6097,0
22821,0
38542,0
31266,0
25696,0
6545,0
34208,0
32943,0
33589,0
434,0
2427,0
2052,0
38259,1
4208,0
16724,0
10130,0
25299,0
17555,0
23459,0
18906,0
22490,0
9099,0
26052,0
23065,0
4172,0
18459,0
40499,1
11311,0
5667,0
30499,0
14664,0
34603,0
4837,0
1012,0
37116,0
5574,0
19703,1
6732,0
7554,0
23491,0
18376,0
38494,1
23097,0
24996,0
21115,0
27259,0
29509,0
35310,0
23619,0
15520,0
3172,0
384,0
20260,0
27318,0
499,0
37949,0
18824,0
39147,1
33468,1
12160,0
21577,0
6997,0
16356,0
33567,0
7938,0
12020,0
37797,0
10859,0
37391,0
14267,0
33505,0
3690,0
33238,0
32723,0
2358,0
33905,0
20856,0
1649,0
10995,0
2152,0
23537,0
26276,0
23616,1
6746,0
32156,0
15241,0
39221,1
15203,0
4806,0
14255,0
16053,0
13505,0
5448,0
11390,0
19903,0
17830,0
24926,0
6288,0
19217,0
17466,0
4852,0
8455,0
40262,1
34811,0
8101,0
27804,0
35819,1
24889,0
32,0
29670,0
7389,0
16570,0
4224,0
23771,0
35663,1
35006,0
18788,0
11524,0
21872,0
8097,0
20793,0
7330,0
4035,0
32394,0
949,0
12325,0
24973,0
15075,0
2213,0
33268,0
13666,0
3877,0
22034,0
26604,0
7127,0
37909,0
18135,0
2591,0
7488,0
26520,0
7693,0
20544,0
20382,0
22006,0
3032,0
16774,0
5941,0
31041,0
31680,0
34654,1
25071,0
33737,0
22453,0
28942,0
30589,1
39119,1
41087,0
5494,0
4442,0
10434,0
20315,0
25067,0
8162,0
273,0
17272,0
39362,0
29633,0
7698,0
30212,1
36168,0
16905,0
18104,0
19312,0
14895,0
7967,0
2628,0
29172,1
25406,0
14587,0
6775,0
35534,0
29414,0
25778,0
201,0
351,0
14603,0
12652,0
18290,0
27703,0
36125,0
35369,0
23787,0
34641,0
29118,0
17825,0
9775,0
5709,0
3765,0
10503,0
15407,0
25087,0
19380,0
11555,0
28159,0
14970,0
37928,0
39373,0
30514,0
15276,0
26192,0
40413,1
36932,0
5595,0
29547,0
23678,0
28714,0
82,0
18317,1
22177,0
39500,1
6090,0
149,0
38981,1
890,0
11242,0
39236,0
11963,0
16277,0
14437,0
39076,1
13308,0
22363,0
38079,0
24304,0
19684,0
35754,1
27264,0
27841,0
21725,0
31968,0
36117,0
10160,0
34193,0
20481,1
38499,0
16486,0
13466,0
18087,0
22518,0
20191,0
24034,0
30093,0
7948,0
2012,0
26116,0
16698,0
7811,0
26505,0
24125,0
36386,1
1463,0
34243,0
25895,0
27506,0
17660,0
12532,0
27149,0
6325,0
37441,0
9525,0
28231,0
2372,0
24344,0
22678,0
31103,0
19344,0
31863,0
284,0
18514,1
28487,0
23998,1
34706,0
23624,0
3235,0
22035,0
21698,0
35981,1
29575,0
10552,0
26030,0
8584,0
8984,0
9875,0
6250,0
16166,0
19818,0
40538,0
18038,0
23696,0
29906,0
26784,0
12991,0
14387,0
39288,1
13145,0
3585,0
19172,0
32756,0
8459,0
40156,1
12972,0
8648,0
39682,1
23837,0
336,0
27204,0
38118,0
33450,0
32893,0
4416,0
12812,0
4881,0
19188,0
32005,0
18069,0
35848,0
28490,0
17116,0
2762,0
27381,0
18109,0
9589,0
5621,0
22755,1
27244,0
4902,1
11223,0
40394,1
26595,1
6496,0
9653,0
36205,0
38042,1
18681,0
24111,0
3080,0
31387,0
27239,0
26708,0
3544,0
41088,1
3081,0
9788,0
21853,1
35972,1
2450,0
30622,0
21087,0
22772,0
38217,0
8422,0
32807,0
2576,0
29061,0
4679,0
2811,0
2250,0
1163,0
20461,0
29173,0
6856,0
27528,0
39235,0
33054,0
11215,0
14266,0
877,0
39353,0
21503,0
29922,0
24858,0
1599,0
11595,0
17845,0
7467,0
16603,1
9004,0
1235,0
25745,0
36135,0
6243,0
27474,0
33836,0
40520,0
37515,0
24704,0
15202,0
11150,0
23690,0
40907,1
37873,0
28563,0
39882,0
13606,0
25706,0
20872,0
36340,0
11537,0
22398,0
16213,0
37430,1
24032,1
21162,0
6492,0
31807,0
6594,0
18157,0
31874,0
22687,0
33136,0
22627,0
1680,0
1552,0
10904,0
11192,0
41024,0
24656,0
11993,0
24759,0
29328,0
27263,0
25749,0
29908,0
33995,0
22304,0
16138,0
8284,0
16708,0
10441,0
25884,0
36603,0
15880,0
18531,0
31691,0
3363,0
18499,0
22347,0
28021,0
18258,0
40186,0
26492,0
38862,1
9165,0
23451,0
5402,0
12867,0
34313,0
19761,0
38857,0
39036,0
20070,0
26187,0
6158,0
2500,0
23585,0
38345,1
19061,0
31751,0
30128,0
25887,0
19051,0
19607,0
4205,0
605,0
19977,0
23339,0
11724,0
37742,0
35918,0
22439,0
482,0
40113,0
28731,0
11129,0
34186,0
35128,0
28402,0
33981,0
14907,0
21202,0
3426,0
3624,0
5914,0
16814,0
12275,0
24860,0
31092,0
3036,0
18256,0
35503,0
32608,0
14324,0
11738,0
21883,0
38508,1
5539,0
37905,1
1949,0
1704,0
9862,0
34003,0
699,0
28007,0
458,0
36832,0
39023,1
4157,0
8122,0
17226,0
24555,0
33375,0
5687,0
4459,0
10354,0
11966,0
9662,0
36299,1
11728,0
12646,0
14174,0
13720,0
15854,0
3803,0
38842,0
25204,0
36438,0
8091,0
21993,0
39818,0
31397,0
1248,0
39922,1
5486,0
27455,0
37384,0
23900,0
18680,0
2253,0
23143,0
8382,0
17676,0
27891,1
25024,0
12620,0
12143,0
37999,0
30332,1
15653,0
22613,0
29954,0
32598,0
24468,0
13728,0
37762,1
23279,0
9204,1
25385,1
18557,0
25353,0
29129,0
35920,1
16461,0
36378,1
14160,0
8342,0
9798,0
39952,0
18208,0
13030,0
38989,1
21831,0
18535,0
19917,0
34064,0
32118,0
36673,1
32401,0
23642,0
7356,0
7154,0
4149,0
20958,0
1025,0
23711,0
333,0
28224,0
22368,0
8068,0
36882,0
30205,0
13017,0
28254,0
30313,0
26069,0
15999,0
227,0
7815,0
19056,0
37465,1
20470,0
3905,0
20171,1
35485,0
241,0
34519,0
708,0
20514,0
19546,0
25439,0
29536,0
37122,1
26677,0
36642,0
25661,0
40992,1
37346,0
18433,0
21274,1
7838,0
27645,0
30796,0
33345,0
35279,0
21688,0
38623,0
14151,0
1631,0
12405,0
37148,0
20698,0
12410,0
678,0
18280,1
14630,0
5081,0
1516,0
23877,0
21746,0
9846,0
40370,1
19472,1
16491,0
15010,1
20626,1
17633,0
10459,0
7083,0
11994,0
28657,0
33033,0
21102,1
16519,0
21766,0
6284,0
22203,0
22797,0
548,0
7144,0
19456,0
1519,0
4114,0
36800,0
33090,0
26358,0
6272,0
1830,0
12365,0
3095,0
21541,1
21302,0
19393,0
19067,0
37895,0
25208,0
17530,0
8846,0
13747,0
19279,0
5036,0
23805,0
334,0
7024,0
31261,0
35450,0
22502,0
10401,0
14164,0
8177,0
38607,0
10358,0
28471,1
21923,0
17370,0
21269,0
35631,0
7998,0
4145,0
13033,0
13746,0
20666,0
40412,0
40600,0
34797,0
32953,0
16823,0
31446,0
3336,0
32309,0
7344,0
11898,0
871,0
22717,0
11064,0
29076,1
38973,0
18548,0
12182,0
19159,0
16682,0
26109,0
36939,1
33029,0
18639,0
22880,0
4929,0
5557,0
29604,0
21140,0
36701,0
2442,0
3736,0
6432,0
16083,0
11209,0
21497,0
18257,0
18961,0
3130,0
17277,0
22750,0
18351,0
11401,0
20312,0
10211,0
7750,0
22009,0
3965,0
4709,0
1140,0
7496,0
9719,0
1122,0
2696,0
12573,0
24694,1
35694,0
22317,0
9803,0
11722,0
23758,0
831,0
38782,1
36427,0
26984,0
40213,0
681,1
22756,0
26211,0
24350,0
8714,0
337,0
829,0
35191,0
27539,0
296,0
31742,0
34206,0
4318,0
37694,0
28863,0
181,0
4962,0
32685,0
38684,0
3004,0
15543,0
21732,0
5508,0
4771,0
36831,1
12225,0
23245,0
15559,0
12114,0
14302,0
33573,0
6311,0
27050,0
20658,0
39605,1
18195,0
34774,0
24268,0
33879,0
33100,0
3964,0
8373,0
13900,0
40805,1
33198,0
33200,1
6835,0
32591,0
28910,0
30702,0
35886,0
31043,0
16716,0
15623,0
33831,0
2447,0
40060,1
34451,0
41138,1
37989,1
26066,0
35201,0
12575,0
15528,0
40221,1
34722,0
2956,0
29539,0
2091,0
22246,0
8589,0
25634,0
23646,0
5154,0
27969,0
4958,0
27744,0
23756,0
15019,0
4666,0
14428,0
3021,0
30433,0
26489,0
37081,0
19173,0
19182,0
39735,1
18825,0
5478,0
35711,0
40407,1
9413,0
1158,0
17407,0
21974,0
6053,0
2432,0
24684,0
20199,0
31790,0
8855,0
10675,0
39425,0
29524,0
12441,0
31530,0
24363,0
14973,0
26032,0
26893,0
25784,0
32757,0
40143,1
4739,0
13423,0
8978,0
21889,0
40539,0
25372,0
9260,0
21537,0
38720,1
28957,0
29877,0
4992,0
21884,0
6554,0
31716,0
10359,0
9150,0
33817,0
26026,0
16997,0
40937,1
18463,0
25690,0
23405,0
34465,1
29838,0
34629,0
3501,0
37437,0
16175,0
12170,0
18761,0
16205,0
39418,1
38132,0
40551,0
3153,0
19003,0
7538,0
17030,0
17268,0
19592,0
9546,0
16783,0
27996,0
30232,0
27513,0
21217,0
35716,0
35208,0
7416,0
13621,0
3677,1
38592,1
4616,0
8755,0
27154,1
20410,0
21640,0
39938,0
38254,0
2970,0
2780,0
14015,0
12329,0
5333,0
24771,0
30742,0
30748,0
26770,0
29691,0
9122,0
15932,0
26059,0
13845,0
33881,0
4128,0
26340,0
25423,0
7849,0
33487,0
29582,0
15209,1
38846,0
39539,1
3912,0
16127,0
38866,1
19127,0
24425,0
37466,0
36157,1
39047,0
18500,0
32774,0
8490,0
33421,0
11932,0
12877,0
844,0
253,0
31785,0
29065,0
39705,0
13907,0
16290,0
2658,0
25743,0
1442,1
38949,1
5553,0
5428,0
1723,0
36268,1
10766,0
32532,0
26539,0
32385,0
10751,0
29318,0
2018,0
7395,0
40981,1
27331,0
19581,0
34355,0
30359,1
259,0
21086,0
20880,0
15137,0
8534,0
36145,0
34687,0
29501,0
22801,0
28047,0
23019,1
17705,0
34312,0
13006,0
19655,0
27343,0
1030,0
12290,0
13913,0
36720,1
36332,0
31554,0
26102,0
28571,0
37983,0
16584,0
13077,0
22132,0
5576,0
34057,0
30606,0
36527,0
11522,0
2909,0
25657,0
4912,0
8235,0
10275,0
10809,0
9567,0
30845,0
4879,0
20381,1
35333,0
30202,1
285,0
9298,0
29198,0
11577,0
12688,0
35387,0
22274,0
31017,0
36424,1
36571,0
27091,0
35178,0
28000,0
40921,0
3312,0
32365,0
17518,0
18102,0
876,1
29337,0
13890,0
6094,0
9638,0
21114,0
24679,0
4926,0
20463,0
28072,0
11704,0
12896,0
14532,0
16200,0
30660,0
4086,0
19628,0
37452,0
32659,0
32559,0
25625,0
23579,0
17179,0
26550,0
33197,0
22841,0
6212,0
8853,0
21333,0
10047,0
8595,0
40577,0
1277,0
33330,0
29517,0
20394,0
31539,0
8461,0
6468,0
29800,0
2343,0
10746,0
26371,0
28213,0
13613,0
22474,0
30321,0
19901,0
28716,0
37121,1
18929,0
29748,1
2754,0
36552,0
14604,0
13183,0
24246,0
34516,0
19705,0
36289,0
1181,0
4419,0
6983,0
26993,0
17913,0
4256,0
31256,0
38948,0
20508,0
1728,0
12366,0
28486,1
7759,0
15445,0
3067,0
41012,0
30985,0
13542,1
12816,0
17546,0
14729,1
34870,0
36044,0
24598,0
9145,0
36458,0
24851,0
7167,0
15062,0
31486,0
34521,0
26384,0
2871,0
38868,0
31176,0
16998,0
3444,0
31545,0
1623,0
392,0
48,0
31229,0
15025,0
15939,0
19167,0
28191,0
37951,0
40948,0
26338,0
1751,0
20034,0
19438,0
3802,0
28193,0
26888,0
16928,0
38620,0
23796,0
30112,1
37073,1
28205,0
21632,0
31802,0
7412,0
24789,0
27607,0
33790,0
23066,0
6290,0
21968,0
28947,1
40097,1
12174,0
5636,1
30355,0
40687,0
36337,1
22834,0
30954,0
12499,0
14570,0
30158,1
36952,1
9600,0
7705,0
35239,0
27202,0
7724,0
28797,0
15793,1
2136,0
34622,0
2387,0
37996,1
19099,0
6413,0
9982,0
7929,0
30858,0
21167,0
14162,0
35659,0
29018,0
7914,0
35266,0
18527,0
40326,0
30515,0
7745,0
37703,0
5689,0
33999,0
6146,0
19572,0
38671,0
37082,0
24103,1
14178,0
20189,0
29063,0
25823,0
11171,0
24483,0
38162,0
18414,0
23329,0
2270,0
38643,1
12347,0
18294,0
5627,0
2431,0
11498,0
34309,0
2856,0
21226,1
25069,0
37567,0
39556,1
19201,0
30369,0
34786,0
32360,0
12957,0
24119,1
10557,0
31344,0
17169,0
28582,1
7427,0
36837,0
25532,0
33072,0
25037,0
13218,1
4718,0
39380,1
13519,0
2971,0
26283,0
27849,1
26639,0
24161,0
33598,0
36049,0
29718,0
3154,0
12304,0
21682,0
5363,1
6006,0
19037,0
13026,0
38261,0
20195,0
32696,0
36686,0
37856,0
15009,0
17855,0
22107,0
1154,0
13385,0
1123,0
17435,0
22643,0
6837,0
15204,0
11563,0
27565,0
34363,0
21801,0
14406,0
2783,0
31948,0
28396,0
19714,0
18050,0
31775,0
16496,0
3327,0
22313,0
14382,1
4730,0
23808,0
5703,0
25926,0
26058,0
21127,0
7574,0
14338,0
30370,0
33338,0
7202,0
2977,0
2899,0
3885,0
17588,0
29477,0
28040,0
10828,0
39997,0
39708,1
20796,0
7651,0
178,0
24267,0
19946,0
15344,1
40622,0
24107,0
38986,0
3763,0
97,0
34079,0
38135,0
30462,1
1004,0
730,0
7176,0
22530,0
38299,0
8287,0
12054,0
31899,0
23179,0
5906,0
11711,0
34576,0
6084,0
40251,1
2043,0
27240,0
31025,0
32096,0
4584,0
2815,0
37451,0
1214,0
23058,0
25357,0
8040,0
27582,0
17005,0
13309,0
14237,0
28146,0
3319,0
30445,0
11183,0
32028,0
2225,0
21591,0
2214,0
23727,0
122,0
32329,0
12955,0
10602,0
4292,0
38895,1
29111,0
30649,0
16267,0
1016,0
27664,0
24279,0
491,0
2720,0
6256,0
37318,0
2874,0
12178,0
37550,1
26332,0
36127,0
2627,0
3523,0
20721,0
17954,0
25136,0
17717,0
4826,0
34575,0
21356,0
11065,0
28702,0
12333,0
16738,0
3692,0
2648,0
22576,0
7094,0
37565,1
5748,0
19587,0
28853,0
2146,0
23788,0
19826,1
31159,0
30271,0
40231,1
36367,0
3742,0
32500,1
11463,0
13620,1
29297,0
17464,0
36685,0
5034,0
34938,0
11202,0
25754,0
22996,0
15956,0
6542,0
3961,0
24520,0
35277,0
37911,1
30341,0
4907,0
11396,0
16983,0
30699,0
28167,1
28308,1
29551,0
26717,0
36164,1
40591,0
5178,0
21836,1
8769,0
12454,0
30208,0
27472,0
27028,0
35129,0
6902,0
29215,0
21969,0
36226,0
28211,0
36008,1
38950,0
17810,0
2601,0
24916,0
33387,0
40525,0
25221,0
35670,0
17168,0
18938,0
5929,0
18879,0
31772,0
36897,0
15927,0
28472,0
1689,0
7915,0
13227,0
8182,0
38210,0
9352,0
27262,0
14654,0
6696,0
28821,0
16137,0
29276,1
23695,0
22719,0
14996,0
8729,0
33186,0
24040,1
8392,0
13236,0
36631,1
10091,0
20240,0
7507,0
15217,0
7790,0
8039,0
5370,0
19897,0
34684,0
28734,0
5115,0
12950,0
9351,0
7062,0
35525,0
27609,0
15269,1
27898,1
25911,0
5749,0
9959,0
37155,1
8291,0
7129,0
32024,0
3049,0
20899,0
24448,0
692,0
38538,1
18750,0
3694,0
28973,0
15852,0
21648,0
10123,0
24500,0
978,0
34557,0
24881,0
12051,0
37798,1
40167,1
33296,0
17468,0
27098,0
14305,0
36567,0
33818,1
13700,1
4612,0
8553,0
33650,0
35213,0
2271,0
10770,0
4554,0
3059,0
16939,0
4070,0
40179,0
40341,0
28573,0
23831,0
566,0
4319,0
38174,0
3991,0
39804,1
35464,0
33596,0
36859,0
26124,0
33955,0
14229,0
22843,0
23423,0
12200,0
15496,0
6843,0
1420,0
13634,0
19352,0
20254,0
18812,0
39872,0
35236,0
28807,0
9373,0
4747,0
1080,0
21191,0
4627,0
31735,0
4271,0
28016,0
38759,1
19834,0
9686,0
38188,0
15326,0
16760,0
11737,1
37972,1
27214,0
25455,0
37150,0
15471,0
17264,1
24235,0
36582,0
26494,0
24504,0
29478,0
21678,0
9919,0
24919,0
10495,0
33968,0
27790,1
32879,0
18219,0
31182,1
3773,0
21911,0
40315,1
14507,0
17016,0
5356,0
27564,0
5618,0
21586,0
40338,0
38606,0
12119,0
20559,0
19709,0
14030,0
23152,0
20572,1
7615,0
2833,0
31459,0
37388,1
36675,1
30285,0
40007,0
6882,0
31641,0
24636,0
2430,0
28001,0
12318,0
27737,1
20816,0
5900,0
21980,0
23739,0
25062,0
28276,0
22531,0
33360,0
5711,0
15410,1
3612,0
3277,0
27378,0
24580,0
30034,1
14611,0
20942,0
31849,0
15888,0
997,0
33597,0
26707,0
19549,0
21024,0
39978,0
9018,0
15717,0
16640,0
22983,0
12686,0
38137,0
25816,0
14038,0
